snpsht_dt,pid_pde,rater,snr_rater,rater_box,snr_rater_box
2013-07-01,00865,RTR_SNR_01_25_2,SNR_01_25,50,24
2013-10-01,00865,RTR_SNR_02_11_1,SNR_02_11,44,30
2014-01-01,00865,RTR_SNR_02_11_1,SNR_02_11,50,50
2014-04-01,00865,RTR_SNR_02_11_1,SNR_02_11,47,42
2014-07-01,00865,RTR_SNR_02_11_1,SNR_02_11,35,16
2014-10-01,00865,RTR_SNR_03_25_4,SNR_03_25,26,1
2015-01-01,00865,RTR_SNR_03_25_4,SNR_03_25,25,24
2015-04-01,00865,RTR_SNR_03_25_4,SNR_03_25,45,48
2015-07-01,00865,RTR_SNR_03_25_4,SNR_03_25,41,9
2015-10-01,00865,RTR_SNR_04_17_2,SNR_04_17,26,22
2016-01-01,00865,RTR_SNR_04_17_2,SNR_04_17,47,28
2016-04-01,00865,RTR_SNR_04_17_2,SNR_04_17,42,28
2016-07-01,00865,RTR_SNR_04_17_2,SNR_04_17,50,39
2016-10-01,00865,RTR_SNR_05_08_3,SNR_05_08,50,7
2017-01-01,00865,RTR_SNR_05_08_3,SNR_05_08,14,50
2017-04-01,00865,RTR_SNR_05_08_3,SNR_05_08,50,24
2017-07-01,00865,RTR_SNR_05_08_3,SNR_05_08,50,50
2012-10-01,00866,RTR_SNR_01_04_2,SNR_01_04,14,46
2013-01-01,00866,RTR_SNR_01_04_2,SNR_01_04,35,2
2013-04-01,00866,RTR_SNR_01_04_2,SNR_01_04,41,1
2013-07-01,00866,RTR_SNR_01_04_2,SNR_01_04,8,46
2013-10-01,00866,RTR_SNR_02_26_2,SNR_02_26,31,40
2014-01-01,00866,RTR_SNR_02_26_2,SNR_02_26,33,18
2014-04-01,00866,RTR_SNR_02_26_2,SNR_02_26,32,20
2014-07-01,00866,RTR_SNR_02_26_2,SNR_02_26,18,49
2014-10-01,00866,RTR_SNR_03_10_5,SNR_03_10,20,47
2015-01-01,00866,RTR_SNR_03_10_5,SNR_03_10,50,50
2015-04-01,00866,RTR_SNR_03_10_5,SNR_03_10,50,50
2015-07-01,00866,RTR_SNR_03_10_5,SNR_03_10,26,33
2015-10-01,00866,RTR_SNR_04_20_3,SNR_04_20,27,49
2016-01-01,00866,RTR_SNR_04_20_3,SNR_04_20,34,50
2016-04-01,00866,RTR_SNR_04_20_3,SNR_04_20,34,26
2016-07-01,00866,RTR_SNR_04_20_3,SNR_04_20,20,40
2016-10-01,00866,RTR_SNR_05_11_5,SNR_05_11,42,32
2017-01-01,00866,RTR_SNR_05_11_5,SNR_05_11,10,43
2017-04-01,00866,RTR_SNR_05_11_5,SNR_05_11,47,31
2017-07-01,00866,RTR_SNR_05_11_5,SNR_05_11,33,26
2012-10-01,00867,RTR_SNR_01_20_5,SNR_01_20,14,26
2013-01-01,00867,RTR_SNR_01_20_5,SNR_01_20,7,31
2013-04-01,00867,RTR_SNR_01_20_5,SNR_01_20,15,9
2013-07-01,00867,RTR_SNR_01_20_5,SNR_01_20,22,33
2013-10-01,00867,RTR_SNR_02_15_1,SNR_02_15,50,3
2014-01-01,00867,RTR_SNR_02_15_1,SNR_02_15,43,36
2014-04-01,00867,RTR_SNR_02_15_1,SNR_02_15,42,39
2014-07-01,00867,RTR_SNR_02_15_1,SNR_02_15,50,50
2014-10-01,00867,RTR_SNR_03_02_5,SNR_03_02,50,21
2015-01-01,00867,RTR_SNR_03_02_5,SNR_03_02,50,2
2015-04-01,00867,RTR_SNR_03_02_5,SNR_03_02,3,46
2015-07-01,00867,RTR_SNR_03_02_5,SNR_03_02,12,43
2015-10-01,00867,RTR_SNR_04_18_2,SNR_04_18,43,14
2016-01-01,00867,RTR_SNR_04_18_2,SNR_04_18,50,30
2016-04-01,00867,RTR_SNR_04_18_2,SNR_04_18,19,50
2016-07-01,00867,RTR_SNR_04_18_2,SNR_04_18,50,25
2016-10-01,00867,RTR_SNR_05_07_3,SNR_05_07,50,5
2017-01-01,00867,RTR_SNR_05_07_3,SNR_05_07,50,18
2017-04-01,00867,RTR_SNR_05_07_3,SNR_05_07,50,33
2017-07-01,00867,RTR_SNR_05_07_3,SNR_05_07,22,50
2012-10-01,00868,RTR_SNR_01_06_1,SNR_01_06,46,22
2013-01-01,00868,RTR_SNR_01_06_1,SNR_01_06,50,28
2013-04-01,00868,RTR_SNR_01_06_1,SNR_01_06,17,39
2013-07-01,00868,RTR_SNR_01_06_1,SNR_01_06,41,50
2013-10-01,00868,RTR_SNR_02_17_5,SNR_02_17,32,21
2014-01-01,00868,RTR_SNR_02_17_5,SNR_02_17,30,50
2014-04-01,00868,RTR_SNR_02_17_5,SNR_02_17,15,13
2014-07-01,00868,RTR_SNR_02_17_5,SNR_02_17,50,50
2014-10-01,00868,RTR_SNR_03_19_2,SNR_03_19,19,39
2015-01-01,00868,RTR_SNR_03_19_2,SNR_03_19,16,2
2015-04-01,00868,RTR_SNR_03_19_2,SNR_03_19,24,32
2015-07-01,00868,RTR_SNR_03_19_2,SNR_03_19,17,17
2015-10-01,00868,RTR_SNR_04_05_4,SNR_04_05,50,50
2016-01-01,00868,RTR_SNR_04_05_4,SNR_04_05,50,48
2016-04-01,00868,RTR_SNR_04_05_4,SNR_04_05,16,50
2016-07-01,00868,RTR_SNR_04_05_4,SNR_04_05,26,19
2016-10-01,00868,RTR_SNR_05_15_1,SNR_05_15,31,50
2017-01-01,00868,RTR_SNR_05_15_1,SNR_05_15,50,33
2017-04-01,00868,RTR_SNR_05_15_1,SNR_05_15,18,3
2017-07-01,00868,RTR_SNR_05_15_1,SNR_05_15,48,50
2012-10-01,00869,RTR_SNR_01_09_3,SNR_01_09,38,7
2013-01-01,00869,RTR_SNR_01_09_3,SNR_01_09,25,50
2013-04-01,00869,RTR_SNR_01_09_3,SNR_01_09,11,50
2013-07-01,00869,RTR_SNR_01_09_3,SNR_01_09,22,44
2013-10-01,00869,RTR_SNR_02_16_5,SNR_02_16,6,50
2014-01-01,00869,RTR_SNR_02_16_5,SNR_02_16,48,32
2014-04-01,00869,RTR_SNR_02_16_5,SNR_02_16,2,50
2014-07-01,00869,RTR_SNR_02_16_5,SNR_02_16,50,50
2014-10-01,00869,RTR_SNR_03_15_4,SNR_03_15,46,34
2015-01-01,00869,RTR_SNR_03_15_4,SNR_03_15,20,2
2015-04-01,00869,RTR_SNR_03_15_4,SNR_03_15,50,50
2015-07-01,00869,RTR_SNR_03_15_4,SNR_03_15,6,23
2015-10-01,00869,RTR_SNR_04_24_1,SNR_04_24,50,17
2016-01-01,00869,RTR_SNR_04_24_1,SNR_04_24,15,45
2016-04-01,00869,RTR_SNR_04_24_1,SNR_04_24,50,25
2016-07-01,00869,RTR_SNR_04_24_1,SNR_04_24,50,50
2016-10-01,00869,RTR_SNR_05_20_3,SNR_05_20,50,28
2017-01-01,00869,RTR_SNR_05_20_3,SNR_05_20,10,44
2017-04-01,00869,RTR_SNR_05_20_3,SNR_05_20,50,35
2017-07-01,00869,RTR_SNR_05_20_3,SNR_05_20,23,25
2012-10-01,00870,RTR_SNR_01_14_3,SNR_01_14,43,47
2013-01-01,00870,RTR_SNR_01_14_3,SNR_01_14,5,2
2013-04-01,00870,RTR_SNR_01_14_3,SNR_01_14,20,30
2013-07-01,00870,RTR_SNR_01_14_3,SNR_01_14,10,2
2013-10-01,00870,RTR_SNR_02_17_3,SNR_02_17,13,26
2014-01-01,00870,RTR_SNR_02_17_3,SNR_02_17,28,10
2014-04-01,00870,RTR_SNR_02_17_3,SNR_02_17,33,23
2014-07-01,00870,RTR_SNR_02_17_3,SNR_02_17,21,6
2014-10-01,00870,RTR_SNR_03_05_1,SNR_03_05,32,23
2015-01-01,00870,RTR_SNR_03_05_1,SNR_03_05,50,24
2015-04-01,00870,RTR_SNR_03_05_1,SNR_03_05,50,4
2015-07-01,00870,RTR_SNR_03_05_1,SNR_03_05,50,45
2015-10-01,00870,RTR_SNR_04_19_2,SNR_04_19,39,49
2016-01-01,00870,RTR_SNR_04_19_2,SNR_04_19,17,13
2016-04-01,00870,RTR_SNR_04_19_2,SNR_04_19,26,3
2016-07-01,00870,RTR_SNR_04_19_2,SNR_04_19,12,11
2016-10-01,00870,RTR_SNR_05_02_4,SNR_05_02,3,49
2017-01-01,00870,RTR_SNR_05_02_4,SNR_05_02,34,22
2017-04-01,00870,RTR_SNR_05_02_4,SNR_05_02,29,26
2017-07-01,00870,RTR_SNR_05_02_4,SNR_05_02,6,5
2012-10-01,00871,RTR_SNR_01_17_1,SNR_01_17,33,43
2013-01-01,00871,RTR_SNR_01_17_1,SNR_01_17,37,50
2013-04-01,00871,RTR_SNR_01_17_1,SNR_01_17,27,49
2013-07-01,00871,RTR_SNR_01_17_1,SNR_01_17,8,50
2013-10-01,00871,RTR_SNR_02_03_1,SNR_02_03,50,8
2014-01-01,00871,RTR_SNR_02_03_1,SNR_02_03,43,50
2014-04-01,00871,RTR_SNR_02_03_1,SNR_02_03,19,23
2014-07-01,00871,RTR_SNR_02_03_1,SNR_02_03,19,23
2014-10-01,00871,RTR_SNR_03_18_1,SNR_03_18,44,37
2015-01-01,00871,RTR_SNR_03_18_1,SNR_03_18,50,16
2015-04-01,00871,RTR_SNR_03_18_1,SNR_03_18,50,50
2015-07-01,00871,RTR_SNR_03_18_1,SNR_03_18,38,44
2015-10-01,00871,RTR_SNR_04_01_2,SNR_04_01,45,50
2016-01-01,00871,RTR_SNR_04_01_2,SNR_04_01,50,50
2016-04-01,00871,RTR_SNR_04_01_2,SNR_04_01,45,50
2016-07-01,00871,RTR_SNR_04_01_2,SNR_04_01,28,15
2016-10-01,00871,RTR_SNR_05_28_1,SNR_05_28,9,30
2017-01-01,00871,RTR_SNR_05_28_1,SNR_05_28,50,44
2017-04-01,00871,RTR_SNR_05_28_1,SNR_05_28,48,7
2017-07-01,00871,RTR_SNR_05_28_1,SNR_05_28,42,23
2012-10-01,00872,RTR_SNR_01_16_3,SNR_01_16,45,45
2013-01-01,00872,RTR_SNR_01_16_3,SNR_01_16,37,2
2013-04-01,00872,RTR_SNR_01_16_3,SNR_01_16,35,12
2013-07-01,00872,RTR_SNR_01_16_3,SNR_01_16,30,13
2013-10-01,00872,RTR_SNR_02_11_1,SNR_02_11,48,11
2014-01-01,00872,RTR_SNR_02_11_1,SNR_02_11,40,18
2014-04-01,00872,RTR_SNR_02_11_1,SNR_02_11,50,50
2014-07-01,00872,RTR_SNR_02_11_1,SNR_02_11,24,9
2014-10-01,00872,RTR_SNR_03_15_1,SNR_03_15,50,13
2015-01-01,00872,RTR_SNR_03_15_1,SNR_03_15,6,11
2015-04-01,00872,RTR_SNR_03_15_1,SNR_03_15,9,17
2015-07-01,00872,RTR_SNR_03_15_1,SNR_03_15,11,5
2015-10-01,00872,RTR_SNR_04_26_4,SNR_04_26,2,1
2016-01-01,00872,RTR_SNR_04_26_4,SNR_04_26,32,21
2016-04-01,00872,RTR_SNR_04_26_4,SNR_04_26,38,32
2016-07-01,00872,RTR_SNR_04_26_4,SNR_04_26,50,50
2016-10-01,00872,RTR_SNR_05_15_4,SNR_05_15,50,24
2017-01-01,00872,RTR_SNR_05_15_4,SNR_05_15,45,4
2017-04-01,00872,RTR_SNR_05_15_4,SNR_05_15,13,9
2017-07-01,00872,RTR_SNR_05_15_4,SNR_05_15,50,8
2012-10-01,00873,RTR_SNR_01_10_5,SNR_01_10,6,18
2013-01-01,00873,RTR_SNR_01_10_5,SNR_01_10,23,50
2013-04-01,00873,RTR_SNR_01_10_5,SNR_01_10,14,44
2013-07-01,00873,RTR_SNR_01_10_5,SNR_01_10,7,44
2013-10-01,00873,RTR_SNR_02_13_2,SNR_02_13,24,19
2014-01-01,00873,RTR_SNR_02_13_2,SNR_02_13,25,43
2014-04-01,00873,RTR_SNR_02_13_2,SNR_02_13,50,6
2014-07-01,00873,RTR_SNR_02_13_2,SNR_02_13,45,50
2014-10-01,00873,RTR_SNR_03_11_5,SNR_03_11,31,21
2015-01-01,00873,RTR_SNR_03_11_5,SNR_03_11,15,19
2015-04-01,00873,RTR_SNR_03_11_5,SNR_03_11,2,20
2015-07-01,00873,RTR_SNR_03_11_5,SNR_03_11,22,37
2015-10-01,00873,RTR_SNR_04_03_1,SNR_04_03,4,50
2016-01-01,00873,RTR_SNR_04_03_1,SNR_04_03,13,1
2016-04-01,00873,RTR_SNR_04_03_1,SNR_04_03,44,2
2016-07-01,00873,RTR_SNR_04_03_1,SNR_04_03,2,26
2016-10-01,00873,RTR_SNR_05_20_4,SNR_05_20,50,33
2017-01-01,00873,RTR_SNR_05_20_4,SNR_05_20,14,45
2017-04-01,00873,RTR_SNR_05_20_4,SNR_05_20,50,8
2017-07-01,00873,RTR_SNR_05_20_4,SNR_05_20,34,2
2012-10-01,00874,RTR_SNR_01_12_5,SNR_01_12,30,31
2013-01-01,00874,RTR_SNR_01_12_5,SNR_01_12,16,20
2013-04-01,00874,RTR_SNR_01_12_5,SNR_01_12,11,18
2013-07-01,00874,RTR_SNR_01_12_5,SNR_01_12,18,50
2013-10-01,00874,RTR_SNR_02_07_5,SNR_02_07,15,32
2014-01-01,00874,RTR_SNR_02_07_5,SNR_02_07,43,41
2014-04-01,00874,RTR_SNR_02_07_5,SNR_02_07,16,45
2014-07-01,00874,RTR_SNR_02_07_5,SNR_02_07,50,1
2014-10-01,00874,RTR_SNR_03_10_3,SNR_03_10,50,19
2015-01-01,00874,RTR_SNR_03_10_3,SNR_03_10,37,22
2015-04-01,00874,RTR_SNR_03_10_3,SNR_03_10,46,50
2015-07-01,00874,RTR_SNR_03_10_3,SNR_03_10,9,1
2015-10-01,00874,RTR_SNR_04_14_2,SNR_04_14,50,11
2016-01-01,00874,RTR_SNR_04_14_2,SNR_04_14,3,18
2016-04-01,00874,RTR_SNR_04_14_2,SNR_04_14,20,7
2016-07-01,00874,RTR_SNR_04_14_2,SNR_04_14,23,32
2016-10-01,00874,RTR_SNR_05_07_4,SNR_05_07,25,36
2017-01-01,00874,RTR_SNR_05_07_4,SNR_05_07,9,20
2017-04-01,00874,RTR_SNR_05_07_4,SNR_05_07,30,41
2017-07-01,00874,RTR_SNR_05_07_4,SNR_05_07,20,21
2012-10-01,00875,RTR_SNR_01_18_1,SNR_01_18,50,22
2013-01-01,00875,RTR_SNR_01_18_1,SNR_01_18,1,35
2013-04-01,00875,RTR_SNR_01_18_1,SNR_01_18,2,46
2013-07-01,00875,RTR_SNR_01_18_1,SNR_01_18,30,40
2013-10-01,00875,RTR_SNR_02_01_4,SNR_02_01,20,50
2014-01-01,00875,RTR_SNR_02_01_4,SNR_02_01,43,17
2014-04-01,00875,RTR_SNR_02_01_4,SNR_02_01,36,8
2014-07-01,00875,RTR_SNR_02_01_4,SNR_02_01,50,42
2014-10-01,00875,RTR_SNR_03_29_1,SNR_03_29,48,29
2015-01-01,00875,RTR_SNR_03_29_1,SNR_03_29,13,29
2015-04-01,00875,RTR_SNR_03_29_1,SNR_03_29,40,50
2015-07-01,00875,RTR_SNR_03_29_1,SNR_03_29,24,50
2015-10-01,00875,RTR_SNR_04_27_4,SNR_04_27,22,40
2016-01-01,00875,RTR_SNR_04_27_4,SNR_04_27,37,12
2016-04-01,00875,RTR_SNR_04_27_4,SNR_04_27,23,15
2016-07-01,00875,RTR_SNR_04_27_4,SNR_04_27,23,19
2016-10-01,00875,RTR_SNR_05_01_4,SNR_05_01,50,50
2017-01-01,00875,RTR_SNR_05_01_4,SNR_05_01,50,25
2017-04-01,00875,RTR_SNR_05_01_4,SNR_05_01,50,20
2017-07-01,00875,RTR_SNR_05_01_4,SNR_05_01,15,5
2012-10-01,00876,RTR_SNR_01_10_5,SNR_01_10,50,12
2013-01-01,00876,RTR_SNR_01_10_5,SNR_01_10,45,20
2013-04-01,00876,RTR_SNR_01_10_5,SNR_01_10,5,39
2013-07-01,00876,RTR_SNR_01_10_5,SNR_01_10,19,35
2013-10-01,00876,RTR_SNR_02_01_5,SNR_02_01,12,19
2014-01-01,00876,RTR_SNR_02_01_5,SNR_02_01,16,3
2014-04-01,00876,RTR_SNR_02_01_5,SNR_02_01,25,46
2014-07-01,00876,RTR_SNR_02_01_5,SNR_02_01,47,50
2014-10-01,00876,RTR_SNR_03_17_5,SNR_03_17,24,11
2015-01-01,00876,RTR_SNR_03_17_5,SNR_03_17,13,25
2015-04-01,00876,RTR_SNR_03_17_5,SNR_03_17,21,26
2015-07-01,00876,RTR_SNR_03_17_5,SNR_03_17,50,31
2015-10-01,00876,RTR_SNR_04_01_1,SNR_04_01,50,41
2016-01-01,00876,RTR_SNR_04_01_1,SNR_04_01,50,46
2016-04-01,00876,RTR_SNR_04_01_1,SNR_04_01,44,50
2016-07-01,00876,RTR_SNR_04_01_1,SNR_04_01,37,50
2016-10-01,00876,RTR_SNR_05_25_3,SNR_05_25,49,50
2017-01-01,00876,RTR_SNR_05_25_3,SNR_05_25,48,11
2017-04-01,00876,RTR_SNR_05_25_3,SNR_05_25,41,22
2017-07-01,00876,RTR_SNR_05_25_3,SNR_05_25,13,32
2012-10-01,00877,RTR_SNR_01_20_3,SNR_01_20,12,11
2013-01-01,00877,RTR_SNR_01_20_3,SNR_01_20,50,50
2013-04-01,00877,RTR_SNR_01_20_3,SNR_01_20,3,11
2013-07-01,00877,RTR_SNR_01_20_3,SNR_01_20,41,28
2013-10-01,00877,RTR_SNR_02_08_4,SNR_02_08,29,50
2014-01-01,00877,RTR_SNR_02_08_4,SNR_02_08,11,16
2014-04-01,00877,RTR_SNR_02_08_4,SNR_02_08,50,35
2014-07-01,00877,RTR_SNR_02_08_4,SNR_02_08,44,43
2014-10-01,00877,RTR_SNR_03_28_4,SNR_03_28,19,37
2015-01-01,00877,RTR_SNR_03_28_4,SNR_03_28,36,46
2015-04-01,00877,RTR_SNR_03_28_4,SNR_03_28,50,50
2015-07-01,00877,RTR_SNR_03_28_4,SNR_03_28,38,6
2015-10-01,00877,RTR_SNR_04_22_4,SNR_04_22,45,50
2016-01-01,00877,RTR_SNR_04_22_4,SNR_04_22,50,31
2016-04-01,00877,RTR_SNR_04_22_4,SNR_04_22,15,14
2016-07-01,00877,RTR_SNR_04_22_4,SNR_04_22,49,21
2016-10-01,00877,RTR_SNR_05_21_3,SNR_05_21,13,44
2017-01-01,00877,RTR_SNR_05_21_3,SNR_05_21,35,50
2017-04-01,00877,RTR_SNR_05_21_3,SNR_05_21,26,19
2017-07-01,00877,RTR_SNR_05_21_3,SNR_05_21,1,28
2012-10-01,00878,RTR_SNR_01_24_1,SNR_01_24,11,19
2013-01-01,00878,RTR_SNR_01_24_1,SNR_01_24,42,46
2013-04-01,00878,RTR_SNR_01_24_1,SNR_01_24,50,11
2013-07-01,00878,RTR_SNR_01_24_1,SNR_01_24,50,50
2013-10-01,00878,RTR_SNR_02_03_4,SNR_02_03,21,16
2014-01-01,00878,RTR_SNR_02_03_4,SNR_02_03,50,14
2014-04-01,00878,RTR_SNR_02_03_4,SNR_02_03,33,18
2014-07-01,00878,RTR_SNR_02_03_4,SNR_02_03,44,22
2014-10-01,00878,RTR_SNR_03_21_5,SNR_03_21,21,42
2015-01-01,00878,RTR_SNR_03_21_5,SNR_03_21,50,19
2015-04-01,00878,RTR_SNR_03_21_5,SNR_03_21,49,18
2015-07-01,00878,RTR_SNR_03_21_5,SNR_03_21,38,10
2015-10-01,00878,RTR_SNR_04_04_5,SNR_04_04,50,28
2016-01-01,00878,RTR_SNR_04_04_5,SNR_04_04,41,16
2016-04-01,00878,RTR_SNR_04_04_5,SNR_04_04,41,44
2016-07-01,00878,RTR_SNR_04_04_5,SNR_04_04,28,11
2016-10-01,00878,RTR_SNR_05_22_1,SNR_05_22,31,50
2017-01-01,00878,RTR_SNR_05_22_1,SNR_05_22,44,14
2017-04-01,00878,RTR_SNR_05_22_1,SNR_05_22,50,50
2017-07-01,00878,RTR_SNR_05_22_1,SNR_05_22,5,8
2012-10-01,00879,RTR_SNR_01_09_5,SNR_01_09,22,50
2013-01-01,00879,RTR_SNR_01_09_5,SNR_01_09,50,38
2013-04-01,00879,RTR_SNR_01_09_5,SNR_01_09,35,50
2013-07-01,00879,RTR_SNR_01_09_5,SNR_01_09,50,15
2013-10-01,00879,RTR_SNR_02_06_5,SNR_02_06,3,2
2014-01-01,00879,RTR_SNR_02_06_5,SNR_02_06,46,50
2014-04-01,00879,RTR_SNR_02_06_5,SNR_02_06,34,50
2014-07-01,00879,RTR_SNR_02_06_5,SNR_02_06,21,28
2014-10-01,00879,RTR_SNR_03_23_1,SNR_03_23,50,44
2015-01-01,00879,RTR_SNR_03_23_1,SNR_03_23,50,50
2015-04-01,00879,RTR_SNR_03_23_1,SNR_03_23,20,49
2015-07-01,00879,RTR_SNR_03_23_1,SNR_03_23,13,22
2015-10-01,00879,RTR_SNR_04_12_3,SNR_04_12,23,39
2016-01-01,00879,RTR_SNR_04_12_3,SNR_04_12,50,1
2016-04-01,00879,RTR_SNR_04_12_3,SNR_04_12,29,4
2016-07-01,00879,RTR_SNR_04_12_3,SNR_04_12,37,50
2016-10-01,00879,RTR_SNR_05_22_1,SNR_05_22,38,50
2017-01-01,00879,RTR_SNR_05_22_1,SNR_05_22,44,2
2017-04-01,00879,RTR_SNR_05_22_1,SNR_05_22,22,23
2017-07-01,00879,RTR_SNR_05_22_1,SNR_05_22,19,36
2012-10-01,00880,RTR_SNR_01_14_1,SNR_01_14,45,6
2013-01-01,00880,RTR_SNR_01_14_1,SNR_01_14,34,2
2013-04-01,00880,RTR_SNR_01_14_1,SNR_01_14,50,25
2013-07-01,00880,RTR_SNR_01_14_1,SNR_01_14,41,50
2013-10-01,00880,RTR_SNR_02_11_2,SNR_02_11,30,20
2014-01-01,00880,RTR_SNR_02_11_2,SNR_02_11,22,50
2014-04-01,00880,RTR_SNR_02_11_2,SNR_02_11,17,18
2014-07-01,00880,RTR_SNR_02_11_2,SNR_02_11,28,37
2014-10-01,00880,RTR_SNR_03_08_2,SNR_03_08,33,44
2015-01-01,00880,RTR_SNR_03_08_2,SNR_03_08,33,21
2015-04-01,00880,RTR_SNR_03_08_2,SNR_03_08,50,50
2015-07-01,00880,RTR_SNR_03_08_2,SNR_03_08,16,21
2015-10-01,00880,RTR_SNR_04_24_2,SNR_04_24,42,47
2016-01-01,00880,RTR_SNR_04_24_2,SNR_04_24,50,19
2016-04-01,00880,RTR_SNR_04_24_2,SNR_04_24,21,26
2016-07-01,00880,RTR_SNR_04_24_2,SNR_04_24,50,42
2016-10-01,00880,RTR_SNR_05_23_4,SNR_05_23,45,50
2017-01-01,00880,RTR_SNR_05_23_4,SNR_05_23,15,6
2017-04-01,00880,RTR_SNR_05_23_4,SNR_05_23,50,50
2017-07-01,00880,RTR_SNR_05_23_4,SNR_05_23,38,15
2012-10-01,00881,RTR_SNR_01_17_5,SNR_01_17,32,35
2013-01-01,00881,RTR_SNR_01_17_5,SNR_01_17,35,38
2013-04-01,00881,RTR_SNR_01_17_5,SNR_01_17,50,12
2013-07-01,00881,RTR_SNR_01_17_5,SNR_01_17,45,15
2013-10-01,00881,RTR_SNR_02_15_3,SNR_02_15,32,18
2014-01-01,00881,RTR_SNR_02_15_3,SNR_02_15,50,49
2014-04-01,00881,RTR_SNR_02_15_3,SNR_02_15,38,50
2014-07-01,00881,RTR_SNR_02_15_3,SNR_02_15,30,48
2014-10-01,00881,RTR_SNR_03_13_2,SNR_03_13,3,32
2015-01-01,00881,RTR_SNR_03_13_2,SNR_03_13,32,3
2015-04-01,00881,RTR_SNR_03_13_2,SNR_03_13,10,50
2015-07-01,00881,RTR_SNR_03_13_2,SNR_03_13,5,50
2015-10-01,00881,RTR_SNR_04_14_4,SNR_04_14,36,50
2016-01-01,00881,RTR_SNR_04_14_4,SNR_04_14,49,16
2016-04-01,00881,RTR_SNR_04_14_4,SNR_04_14,46,47
2016-07-01,00881,RTR_SNR_04_14_4,SNR_04_14,49,40
2016-10-01,00881,RTR_SNR_05_06_3,SNR_05_06,50,39
2017-01-01,00881,RTR_SNR_05_06_3,SNR_05_06,50,8
2017-04-01,00881,RTR_SNR_05_06_3,SNR_05_06,39,15
2017-07-01,00881,RTR_SNR_05_06_3,SNR_05_06,10,33
2012-10-01,00882,RTR_SNR_01_05_3,SNR_01_05,18,50
2013-01-01,00882,RTR_SNR_01_05_3,SNR_01_05,43,11
2013-04-01,00882,RTR_SNR_01_05_3,SNR_01_05,27,13
2013-07-01,00882,RTR_SNR_01_05_3,SNR_01_05,10,6
2013-10-01,00882,RTR_SNR_02_26_3,SNR_02_26,33,8
2014-01-01,00882,RTR_SNR_02_26_3,SNR_02_26,14,4
2014-04-01,00882,RTR_SNR_02_26_3,SNR_02_26,11,1
2014-07-01,00882,RTR_SNR_02_26_3,SNR_02_26,42,19
2014-10-01,00882,RTR_SNR_03_09_4,SNR_03_09,36,40
2015-01-01,00882,RTR_SNR_03_09_4,SNR_03_09,28,37
2015-04-01,00882,RTR_SNR_03_09_4,SNR_03_09,48,3
2015-07-01,00882,RTR_SNR_03_09_4,SNR_03_09,46,46
2015-10-01,00882,RTR_SNR_04_08_5,SNR_04_08,50,21
2016-01-01,00882,RTR_SNR_04_08_5,SNR_04_08,48,22
2016-04-01,00882,RTR_SNR_04_08_5,SNR_04_08,14,32
2016-07-01,00882,RTR_SNR_04_08_5,SNR_04_08,47,23
2016-10-01,00882,RTR_SNR_05_07_2,SNR_05_07,12,4
2017-01-01,00882,RTR_SNR_05_07_2,SNR_05_07,34,31
2017-04-01,00882,RTR_SNR_05_07_2,SNR_05_07,32,47
2017-07-01,00882,RTR_SNR_05_07_2,SNR_05_07,50,47
2012-10-01,00883,RTR_SNR_01_20_5,SNR_01_20,22,44
2013-01-01,00883,RTR_SNR_01_20_5,SNR_01_20,2,44
2013-04-01,00883,RTR_SNR_01_20_5,SNR_01_20,23,45
2013-07-01,00883,RTR_SNR_01_20_5,SNR_01_20,50,43
2013-10-01,00883,RTR_SNR_02_01_3,SNR_02_01,47,33
2014-01-01,00883,RTR_SNR_02_01_3,SNR_02_01,20,50
2014-04-01,00883,RTR_SNR_02_01_3,SNR_02_01,47,50
2014-07-01,00883,RTR_SNR_02_01_3,SNR_02_01,47,50
2014-10-01,00883,RTR_SNR_03_27_5,SNR_03_27,41,34
2015-01-01,00883,RTR_SNR_03_27_5,SNR_03_27,26,27
2015-04-01,00883,RTR_SNR_03_27_5,SNR_03_27,44,22
2015-07-01,00883,RTR_SNR_03_27_5,SNR_03_27,47,50
2015-10-01,00883,RTR_SNR_04_17_3,SNR_04_17,18,40
2016-01-01,00883,RTR_SNR_04_17_3,SNR_04_17,16,10
2016-04-01,00883,RTR_SNR_04_17_3,SNR_04_17,34,25
2016-07-01,00883,RTR_SNR_04_17_3,SNR_04_17,20,50
2016-10-01,00883,RTR_SNR_05_26_2,SNR_05_26,50,21
2017-01-01,00883,RTR_SNR_05_26_2,SNR_05_26,45,31
2017-04-01,00883,RTR_SNR_05_26_2,SNR_05_26,17,31
2017-07-01,00883,RTR_SNR_05_26_2,SNR_05_26,30,36
2012-10-01,00884,RTR_SNR_01_07_3,SNR_01_07,26,14
2013-01-01,00884,RTR_SNR_01_07_3,SNR_01_07,49,48
2013-04-01,00884,RTR_SNR_01_07_3,SNR_01_07,45,37
2013-07-01,00884,RTR_SNR_01_07_3,SNR_01_07,20,50
2013-10-01,00884,RTR_SNR_02_27_5,SNR_02_27,35,13
2014-01-01,00884,RTR_SNR_02_27_5,SNR_02_27,20,9
2014-04-01,00884,RTR_SNR_02_27_5,SNR_02_27,40,18
2014-07-01,00884,RTR_SNR_02_27_5,SNR_02_27,50,50
2014-10-01,00884,RTR_SNR_03_13_2,SNR_03_13,21,47
2015-01-01,00884,RTR_SNR_03_13_2,SNR_03_13,38,50
